tweet_id,text,airline_sentiment
570000249910996992,@JetBlue @BucketObolts Same,neutral
569990330227007488,"@JetBlue Im just saying change can be amazing, like Miami. 😉",neutral
569985299448795137,@JetBlue what's good with a Miami terminal?,neutral
569984653920210944,@JetBlue everyone is overreacting. Keep up your swag!,neutral
569983750798516225,"@JetBlue my mom always said to never settle. If your chips ain't blue, you just won't do.",neutral
569983421549834240,"@JetBlue I would prefer a similar picture but full of E190 tails, but great shot!",positive
569983338880114688,So relieved I'm flying @JetBlue after listening to everyone at the neighboring gate bitch about Spirit. My airline's better than yours.,positive
569979057028227072,“@JetBlue: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this,positive
569968023592943616,"@JetBlue hi guys, do you have a general enquires email address please? Thanks David.",neutral
569965774498095105,@JetBlue hi I flew with your airline once in Australia and saw zero kangaroos. Had this been rectified,neutral
569959122331836416,@JetBlue you guys operate a world class company and for that I thank you,positive
569953847797530624,@JetBlue when can we start Flight Booking Problems flights for November?,neutral
569953507874373632,“@JetBlue: Our fleet's on fleek. http://t.co/cRFrwpc1Sx”😂😂😂,neutral
569953259479277568,Don't show these to Larry Fedora. RT @JetBlue: Our fleet's on fleek. http://t.co/qqlzk2jkzR,positive
569942253365534721,"@JetBlue wow, keeping up with the times...",positive
569939458965032963,"@JetBlue Awww man...but I need to buy this ticket today and be home the 1st of March

Where do I go for this...or can you assist me ?",neutral
569939265154617344,@JetBlue which type plane is flt 1065 from bos to rsw?,neutral
569938880495026176,@JetBlue toss this ticket...it's great PR and I'm sure every college student following me will be willing to rock out wit too 👀👀,positive
569938450633388032,@JetBlue with 3 kids and 11 days 340 + doesn't work and it's months in advance,neutral
569938090510454784,"@JetBlue ....you haven't got me just yet

Can a 1 way LAX-NYC cost me under 190?",neutral
569937905872822272,X__x RT @JetBlue: Our fleet's on fleek. http://t.co/xxppZo88j1,neutral
569937891788505088,"@JetBlue Or...

....how about a 1way LAX-NYC(area) under 190?! Is this possible ?",neutral
569937260994564098,@JetBlue looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event. Any deals or breaks,neutral
569937017150291968,"@JetBlue Tell me more 😳...

Because I need a 1 way to NYC, and I might choose you",neutral
569936613016350720,STAHP!! 😂😂😭😭😭😭 RT @JetBlue Our fleet's on fleek. http://t.co/BM2unRaOnI,neutral
569936252977451008,@JetBlue but Virgin has wifi 👀,neutral
569929507945234433,@JetBlue my family and I are excited to see you too😊😊,positive
569927856232534016,LMAO Y'ALL “@JetBlue: Our fleet's on fleek. http://t.co/LQjT2jvOYS”,neutral
569927792781086720,@JetBlue sounds good!!!💙💙💙💙,positive
569926674353160192,“@JetBlue: Our fleet's on fleek. http://t.co/H11jglw74L”ayyy 😎,neutral
569925551475056640,@JetBlue I have a little more time then that..lol. Well actually a lot more. 36 days more. But I'm just excited!!,positive
569925187757592576,“@JetBlue: Our fleet's on fleek. http://t.co/2UaICFJRmS” no way,neutral
569924101080535042,"@JetBlue I want you guys to be the first to fly to #Cuba, from NYC.",neutral
569901265163034624,@JetBlue HE is a lap infant (4 mons old),neutral
569900367254831104,@JetBlue Thanks.,neutral
569899437662863360,@JetBlue Thank you for the quick response! I am trying to request abassinet for my son. it would be great if you can help me with my request,positive
569893737385472000,@JetBlue expanding!  http://t.co/Kk6EixifP5  #Nantucket #Aviation,neutral
569890600474021889,@JetBlue I'll read this over a nice glass of wine right before I dig my heels into my next novel! Maybe travel is just what I need...,neutral
569889219805642752,@JetBlue sounds fun! How does that work?,neutral
569888183409893377,"@JetBlue I know there's no actual 'mile high' club, but surely there's something I can join ;-)",neutral
569879547908206592,@JetBlue Thank you for the free flyfi!! Makes an already great airline even better! #jetblue #Boston #westpalmbeach #flybetter,positive
569877622869663744,@JetBlue thank you!!,positive
569867719874650112,@JetBlue great to see the RedSox plane and your reminder you ❤️NY side by side at JFK #catsanddogslivingtogether http://t.co/KFUyYoKUFv,positive
569866317706231808,@JetBlue  would love to go to Hawaii to visit pearl harbor.,neutral
569851813706539009,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!,positive
569746271336062978,@JetBlue wall separating in row 1. #safetyconcerns http://t.co/zTrDwV0N4l,neutral
569722876879884288,"@JetBlue I understand delays.  We are all looking at a tv monitor at ur gate and it says current conditions are snow, hence delay.",neutral
569702567573368832,Kudos well deserved! Just wish the rest of my @JetBlue experience today measured up to their example!,positive
569691489179021312,@JetBlue I do! The best airline wifi ever. Thank you!,positive
569690317869330432,@JetBlue you just tight that you're #59 on the world's best airlines list &amp; @VirginAtlantic is ranked higher! @VirginAtlantic here I come!,neutral
569675848770408448,@JetBlue Love you guys😍😍😍 http://t.co/3X9NRUOvtS,positive
569672448716742656,"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",neutral
569642730932064256,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,positive
569638848214507520,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.,positive
569633484333051904,@JetBlue that wasn't delayed or cabcelled,neutral
569620168671756288,@JetBlue of my tray table is broken what do i do?,neutral
569605593159352322,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,positive
569599590355173376,@JetBlue is there wifi on he plain,neutral
569586611085815808,@JetBlue hope so! looks nice and warm in San Juan 🌴,neutral
569586189776371712,@JetBlue thanks for replying-I feel a little better we'll see how it goes ☺️✈️,positive
569585827019399168,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,neutral
569584372820647936,@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,neutral
569574221216661505,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,positive
569566880006086656,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,neutral
569565393502793728,@JetBlue any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,neutral
569554300495462400,@JetBlue Flight 136 departed Phoenix at 1:30 am,neutral
569550230376423424,@JetBlue Promo Watch Phone $33 at Amazon check http://t.co/leNaOwFyvU,neutral
569543615862722561,@JetBlue thank you. We are finally at the gate.,positive
569542385627230208,@JetBlue don't I always?,neutral
569540050821763072,@JetBlue they were amazing and thank you!,positive
569539111222190081,@JetBlue when will the system be up and running?,neutral
569531651732217857,@JetBlue any idea when the flight will actually take off?,neutral
569529128585555968,@JetBlue  Not blaming Jet Blue.  This wasn't weather. Can't have planes in the air and runways a mess. That's a disaster waiting to happen.,neutral
569528451339673600,@JetBlue and ask she load the bag for my flight,neutral
569526493023498240,@JetBlue I knew there was a reason u were my favorite airline. Just read you answer on twitter in globe this morning. Great job,positive
569525974284558338,@JetBlue flight16?,neutral
569524116769914882,"@JetBlue yup we know, not your fault, just not ideal sittin for over an hour but as always your staff is great!",positive
569522690261950464,@JetBlue have a cpap machine for sleep apnea. Is this OK to carry on if I also have a small bag for clothes?,neutral
569519571314589696,@JetBlue do bags still fly free or have you started charging? thanks!,neutral
569517479296409600,@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,positive
569514902748061696,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,neutral
569514168576974848,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,neutral
569503518224211968,@JetBlue Great service from PBI to HPN! Thanks.,positive
569501556275605506,"@JetBlue done, thank you!",positive
569498511609356288,@JetBlue  will do.,neutral
569483493236969473,@JetBlue  I see my flight from Boston to Pitts is ok from this afternoon. Did you have any delays for the morning flight?,neutral
569394918675783681,@JetBlue thanks for the response - when is the next flight after the 9:48 flight?,positive
569385087424458752,@JetBlue @SouthwestAir @VirginAmerica @AmericanAirBR download jeokoo the American app for air travelers,neutral
569382239131168769,@JetBlue thank you! I know the weather in #Boston isn't great. Everyone's tired,positive
569380376709238784,@JetBlue  Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises,neutral
569378165610524672,@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?,neutral
569373511455776768,@JetBlue Follow me pls?,neutral
569364648576872448,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,positive
569359788120907776,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,positive
569348268154609664,@JetBlue thank you 😊 standing in line now!,positive
569346433305993216,@JetBlue is that supposed to change in the near future?,neutral
569343882389016577,@JetBlue do bags still fly for free anymore?,neutral
569343003476819969,@JetBlue flite454,neutral
569342393943773184,@JetBlue when will you release flights for February 2016?,neutral
569310328862830592,@JetBlue Re: Flight 8088 SXM&gt;JFK what time does bus leave hotel on Feb 22?  Mass confusion here.,neutral
569301593587208193,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",neutral
569301025280167936,@JetBlue yes Party is Over 😂,neutral
569294070129930240,@JetBlue on the plane now!  Hopefully no longer at the mercy of the playlist!  Thanks!,positive
569287489883500545,@JetBlue Boston gate C12,neutral
569284887955558401,@JetBlue will I be charged a fee to do so?,neutral
569284604567228416,@JetBlue thanks. Can you change the music in the boarding gates?,neutral
569280114296401920,@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,neutral
569278644943757312,@JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home.,positive
569276518305820672,@JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions.,positive
569274492607967232,@JetBlue are we scheduled to depart as scheduled?,neutral
569273297491378176,@JetBlue Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,neutral
569268455314219008,@JetBlue Counting on your flight 989 to get to DC!,positive
569266679903080448,@JetBlue You guys need pillows on these rockers to really knock it out of the park ... just sayin ...,neutral
